lipid_class,lipid_target,precursor_mz,product_mz,mean_rt,internal_standard,percentage_rsd,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA1B_190221-PLASMA LTR_19,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA1B_190221-PLASMA LTR_30,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA1B_190221-PLASMA LTR_41,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA1B_190221-PLASMA LTR_52,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA1B_190221-PLASMA LTR_63,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA1B_190221-PLASMA LTR_74,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA1B_190221-PLASMA LTR_85,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA1B_190221-PLASMA LTR_96,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA2B_190221-PLASMA LTR_19,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA2B_190221-PLASMA LTR_30,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA2B_190221-PLASMA LTR_41,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA2B_190221-PLASMA LTR_52,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA2B_190221-PLASMA LTR_63,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA2B_190221-PLASMA LTR_74,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA2B_190221-PLASMA LTR_85,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA2B_190221-PLASMA LTR_96,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA3B_190221-PLASMA LTR_19,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA3B_190221-PLASMA LTR_30,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA3B_190221-PLASMA LTR_41,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA3B_190221-PLASMA LTR_52,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA3B_190221-PLASMA LTR_63,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA3B_190221-PLASMA LTR_74,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA3B_190221-PLASMA LTR_85,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA3B_190221-PLASMA LTR_96,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA4B_220221-PLASMA LTR_19,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA4B_220221-PLASMA LTR_30,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA4B_220221-PLASMA LTR_41,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA4B_220221-PLASMA LTR_52,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA4B_220221-PLASMA LTR_63,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA4B_220221-PLASMA LTR_74,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA4B_220221-PLASMA LTR_85,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA4B_220221-PLASMA_LTR_95,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA5B_220221-PLASMA LTR_19,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA5B_220221-PLASMA LTR_30,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA5B_220221-PLASMA LTR_41,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA5B_220221-PLASMA LTR_52,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA5B_220221-PLASMA LTR_63,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA5B_220221-PLASMA LTR_74,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA5B_220221-PLASMA LTR_85,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA5B_220221-PLASMA LTR_96,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA6B_150221-PLASMA LTR_19,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA6B_150221-PLASMA LTR_30,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA6B_150221-PLASMA LTR_41,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA6B_150221-PLASMA LTR_52,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA6B_150221-PLASMA LTR_63,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA6B_150221-PLASMA LTR_74,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA6B_150221-PLASMA LTR_85,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA6B_150221-PLASMA_LTR_95,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA7B_150221-PLASMA LTR_19,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA7B_150221-PLASMA LTR_30,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA7B_150221-PLASMA LTR_41,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA7B_150221-PLASMA LTR_52,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA7B_150221-PLASMA LTR_63,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA7B_150221-PLASMA_LTR_70,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA8B_150221-PLASMA LTR_19,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA8B_150221-PLASMA LTR_30,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA8B_150221-PLASMA LTR_41,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA8B_150221-PLASMA LTR_52,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA8B_150221-PLASMA LTR_63,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA8B_150221-PLASMA LTR_74,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA8B_150221-PLASMA LTR_85,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA8B_150221-PLASMA LTR_96,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA9B_150221-PLASMA LTR_19,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA9B_150221-PLASMA LTR_30,covid19_cambridge_MS_LIPIDS_PLIP01_PLASMA9B_150221-PLASMA_LTR_35
TAG,TAG(54:3_FA18:0),902.8,601.5,12.41,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer,57.02,2.11993195625759,2.14216589137082,2.15102668608449,2.28809590293451,1.94501877426834,2.10738545610975,1.96803508034244,1.94060525371538,0.00133135089633103,1.72945413581425,1.77567501091924,0.92455579855823,1.84263592462572,1.7604890559882,1.59857725647618,1.34809720725421,8.21259071821342e-4,0.00151048700214139,0.00160856897610192,0.00104751734766991,0.00175841442780208,9.89769888729794e-4,0.00153603764894991,0.00146716628188634,1.51634206238443,1.58976950153603,1.76087254125839,1.36933066660932,1.54270934298786,1.87155191801456,0.670918981616024,1.44459656553246,1.74498910941129,1.04751040864767,1.86574844202672,1.0401001546819,1.56226377430304,1.69502916565468,0.00680506553061658,1.02118889242425,1.13171308672702,1.26091799583659,1.45136030203998,1.03557092432848,0.503528968888737,1.22856369898603,1.00719004711518,1.20856937446051,0.813800590436872,1.04932892428579,1.03452673351047,0.71061702044838,0.197742674009735,0.547371199736534,1.65540475026689,1.45610219016646,1.24428713649937,1.12931560259905,1.07279812046277,0.766083256355418,0.875738459387152,0.806529101864556,1.5640675613378,1.70830867245675,1.31012246536106
TAG,TAG(54:3_FA18:1),902.8,603.5,12.37,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer,50.51,3.80232551996444,4.18711891474638,4.15571277739168,3.97064428417519,3.81271136370793,4.02362277704098,3.64840711231842,3.79989531963348,0.00880751177429889,3.39935515721314,3.91760037834263,2.29185822085129,3.88129487788081,3.76045049655416,3.45272424013697,3.34874486510956,0.00653510503770736,0.00980171983220299,0.00862536109624982,0.00921535832934486,0.0136807955567238,0.00650274503623981,0.0107741959984427,0.00827451090543445,3.07177028050007,3.56059770753916,3.86929335134724,3.25842157280539,3.09256239808463,4.12197688068553,1.63175514427329,3.11970444535889,3.71628151867312,2.80248240211973,4.62540423329735,2.48073884871753,3.85160309324249,4.11228380666979,0.027772354886669,2.60675334563511,2.87126353864584,3.04712799118828,3.79799674764967,2.61778646513572,1.60779753145149,3.36553339847401,2.90839186051152,3.30546767585715,2.3631510366258,3.00497504422765,2.73208568763662,2.10249913382639,0.663209687389448,1.64007349653121,4.17313244752165,3.49065899738479,3.47132568261462,3.20996043325984,3.12410103218622,2.19898174013713,2.47806249482902,2.50873256816237,4.06248913949851,4.12786465578356,3.43295150102399
TAG,TAG(54:3_FA18:2),902.8,605.5,12.4,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer,65.58,3.01931750017433,3.24781308157986,3.14344451631727,4.25763884576572,3.03926972059691,3.13065415841135,3.18584013846463,3.1569791891489,0.00100934693357994,2.40699333926449,2.93349389741276,0.960012276328454,2.91659847273459,2.71982928630706,2.16452897357959,1.86269243004506,8.54125795158856e-4,0.0011353361106268,0.00120213920094828,9.44337754740987e-4,0.00145085520695863,7.4450369255558e-4,9.63494878561995e-4,0.00131620148728973,1.85988402811768,2.48136821057277,2.27563306390982,1.59950420847364,1.88091047790023,2.76258624999147,0.643775330402171,1.7214188524403,2.48545026541154,1.18919223318886,2.84461326079795,1.08836352311102,2.28794283927802,2.57893449037484,0.00542014739111182,1.15485727269697,1.43951709512146,1.67707696014316,2.18788691049181,1.18296160058639,0.535641841896416,1.57401200024308,1.25415558338612,1.64805665117414,0.912801615386803,1.3431328752811,1.22724848775727,0.782388305830803,0.189987065790485,0.575404004690667,2.24555018377634,1.90682906141868,1.57186715128459,1.55158942374991,1.39081025725659,0.885304223874135,1.06115054173609,1.02051700865857,2.05311730087524,2.40978012436517,1.54885062947972
TAG,TAG(54:3_FA18:3),902.8,607.5,12.54,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer,71.53,0.118019592872493,0.114428686240138,0.130747000022871,0.126646320582254,0.11149181737412,0.108592744868846,0.0954287363994231,0.0961891481136016,5.28670645480944e-5,0.0721854635871268,0.0815194231944128,0.0294455618467954,0.0800474754121224,0.0836509776914464,0.0648814513054741,0.0487887208982609,5.45074949683078e-5,5.84234750960063e-5,7.28382648391164e-5,6.4795805715482e-5,9.80691984713004e-5,1.35984948167447e-4,1.01464635407906e-4,1.1820185295269e-4,0.0553531382725399,0.068824561570148,0.0761835999559561,0.0520850725052167,0.049286043378896,0.0848486009858578,0.0199787685891831,0.0502507430987547,0.0629074079932056,0.0352776150680544,0.0813413967393291,0.0294709846154085,0.0667411270348933,0.0732912756465464,1.43465413577191e-4,0.0317683843626189,0.0400296828425037,0.0433652530779754,0.0498152303588679,0.0347511492431766,0.0137117654631913,0.0481072814332248,0.0364227568771057,0.0504578530644672,0.0260655636270632,0.0387726145197957,0.0346549118528637,0.0206987429544303,0.00563547504726052,0.0157714235989752,0.0588783431755603,0.048195848404802,0.0429185783497508,0.0426547836760783,0.0376224156804556,0.0275739365303949,0.0268481712318712,0.0289025414592425,0.0645166935186575,0.0729999335023142,0.0435397602520583
TAG,TAG(54:3_FA20:1),902.8,575.5,12.37,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer,57.26,0.737560258531037,0.802304873950995,0.843207548441609,0.879643107469173,0.812858898628049,0.773296763577589,0.705447906719651,0.7398756430193,3.61191690639518e-4,0.686300079715971,0.744728560690033,0.354195746884053,0.789845802722371,0.727446584936194,0.59205040230141,0.558304225836787,3.20629169337504e-4,3.8639276555084e-4,4.04945169210712e-4,4.39990034622701e-4,5.6124639132253e-4,2.12354167286528e-4,5.64688915571635e-4,3.99021931476517e-4,0.505182433946727,0.631828710410148,0.643299545033834,0.468309262735054,0.50651841050532,0.727297430604261,0.213200088248277,0.486950720679152,0.670310032153502,0.395218661106332,0.778520711095179,0.36988632212272,0.685240422148569,0.741014134652278,0.0026898100351571,0.3929827462146,0.427706073189897,0.472883565504478,0.55133730269005,0.411532544176226,0.188074150543653,0.504035321619692,0.396169013737716,0.501280444669759,0.327367436238633,0.422683891844574,0.402999117702496,0.291157247940649,0.0735837742172684,0.204410374339068,0.623185342897323,0.551804988749983,0.553569928713717,0.544073163578111,0.454624316462892,0.323330996114786,0.329559728673676,0.335987240027644,0.632742866916659,0.715663735033286,0.534629076479241
TAG,TAG(54:3_FA20:2),902.8,577.5,12.37,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer,57.82,1.25464021213235,1.36299021183703,1.3829657696079,1.50954879758688,1.2881162347561,1.3502489600575,1.27063958846412,1.30172534272187,0.00180036679796458,1.11042195780891,1.24958808137343,0.571493321469255,1.28376634121736,1.24205251228829,1.00314558652197,0.939349663359851,0.00175898350018283,0.0016329847055569,0.00174392136829537,0.00224223317585864,0.00196732837624863,0.0014949764370039,0.00177350635816664,0.00207403685913907,0.873012075713213,1.02747965050434,1.07248214892049,0.783273174247361,0.859959836306108,1.2119401883089,0.354839316525697,0.824882362039102,1.08869610310512,0.649764756907744,1.31549699862425,0.590411191893773,1.1068110160669,1.22343377306864,0.00505898195322131,0.60680607791301,0.693495571702566,0.737855760264083,0.92411002944715,0.645895790947992,0.312218517849741,0.848059559657175,0.682086288807974,0.885603765009464,0.52877211356406,0.704662862366809,0.686395465861948,0.467472061644213,0.112439110817425,0.341778767414159,1.0318665493428,0.881659890627116,0.86666260828576,0.898671480866122,0.738690959273074,0.518473549399077,0.540499236834089,0.564850105254146,0.986212427740802,1.094484689892,0.908495348838981
TAG,TAG(54:3_FA20:3),902.8,579.5,11.94,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer,63.02,0.256890821222636,0.248082149997398,0.253505174546015,0.255964773466817,0.242505120998476,0.253807175447712,0.24630698258413,0.233812481310873,9.8694542200953e-5,0.189024871510722,0.209039190549338,0.0878933715967202,0.211420043658513,0.214410886282052,0.189726869082267,0.146355754366094,5.60765506324552e-5,6.70438031593939e-6,1.34584943872895e-5,2.1933143494448e-5,6.70923687204336e-5,2.15401818921144e-5,8.94410994115201e-5,4.4654903182115e-5,0.143251414885696,0.183029041215889,0.177431269926937,0.131311092738344,0.128441606837414,0.201627218060087,0.0469377757035096,0.12945503149992,0.184084069073062,0.101871060446784,0.239320507699594,0.08720141839041,0.173875779192091,0.193711322597425,2.2505405182775e-4,0.100470130857683,0.112891230295278,0.126274604969757,0.144753371699616,0.101585379654125,0.0425754749053995,0.133818468337165,0.0938552842131335,0.129115038968001,0.08333836171635,0.112916144049914,0.0910058654089655,0.0696180784573183,0.0146794787396232,0.0497726849484849,0.164398898517477,0.136547604896959,0.137127192811072,0.133406038442354,0.117107523150619,0.0786172189756282,0.0829898470873714,0.0793551323854354,0.1782144945781,0.200131014865419,0.139699074338587
TAG,TAG(54:4_FA16:0),900.8,627.5,11.9,SIL_TAG(50:1_FA16:0)_d9_Lipidyzer,63.8,0.978493350251013,0.85725508779936,0.960784758577892,0.989826227947714,0.915405944391139,0.902163116381155,0.785628058989285,0.828266679413324,1.75789269753358e-4,0.662026767906227,0.733140734054733,0.270182269208035,0.778893084324183,0.694638454173015,0.57617616639385,0.495528173864619,5.79914653061753e-5,1.26475531217873e-4,2.13723494503965e-5,1.83319922646905e-4,1.9054431820843e-4,1.05030607347609e-4,1.54662070349226e-4,1.33331340023902e-4,0.53672092000907,0.618374816992539,0.66666055629736,0.471955877254541,0.476819489515534,0.811215109760115,0.19215924948486,0.529683927505167,0.602274096577439,0.388209744675092,0.756571319358981,0.309051142587901,0.649016921818296,0.625513748469655,0.00150456191812866,0.33911519420875,0.420699736391276,0.477397304259009,0.580100155294733,0.376085064370256,0.156583237463665,0.455136829268442,0.341935371904601,0.442551966323748,0.275924611541873,0.379998272766705,0.345666011722599,0.235762530740302,0.0561555182714833,0.151017266584528,0.643161053991051,0.484246083093258,0.430267586086469,0.414575658370858,0.374611992310677,0.277245383215065,0.297521184866891,0.297182182493907,0.670607215127349,0.670236201797874,0.463573350404741
TAG,TAG(54:4_FA16:1),900.8,629.5,11.8,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer,57.64,0.0552926081576689,0.0518887986520559,0.0512475537318428,0.0532122413495632,0.0465992907126511,0.0537245965766434,0.0447553508925831,0.0451579200479314,4.01267634754204e-5,0.0395776201415462,0.0388993445975985,0.0217731516196388,0.0435184235484804,0.0402353657345138,0.0353906361856586,0.0287574574594945,2.0300091099917e-5,4.93736279995114e-5,3.04452433545539e-5,4.33190833185063e-5,3.66848773543846e-5,6.24910136793219e-5,5.19335030275834e-5,1.96736367404163e-5,0.0334034657874162,0.0368930210829499,0.0402002469569763,0.0314021448489932,0.0336270189683488,0.0430462921540107,0.0165677102727481,0.0342786966078336,0.0435110175151598,0.0250487285302704,0.0393938219963431,0.0226657260301722,0.0357298465623835,0.0398918909541483,1.56883534978213e-4,0.0238257436686101,0.0250226419742686,0.0303418403244381,0.0336186680688249,0.024057725748458,0.0123309895406555,0.0300674307727489,0.0229551557881477,0.0298249863625037,0.0200989202813866,0.0227570242383725,0.0248903850722246,0.0162149420868312,0.00494576536678332,0.0125718315600138,0.0373827126905841,0.0321029466220744,0.0294398548347398,0.0247628710748106,0.0254379242638242,0.0190493563638614,0.019829750063126,0.0197685742772946,0.0326965572862078,0.0376093399724532,0.0285309442051454
TAG,TAG(54:4_FA18:0),900.8,599.5,11.88,SIL_TAG(52:1_FA18:0)_d9_Lipidyzer,60.22,1.17560127972176,1.08153891313759,1.10659873009628,1.16438513031733,1.01150168988019,1.11564756575726,1.04581644283191,1.02035108283899,6.31424610158291e-4,0.79981241330705,0.857560411347068,0.419545396329694,0.909576217507903,0.833920635722455,0.757069111196539,0.625479111704955,7.40420972377103e-4,9.12385769193618e-4,0.0011475562772417,7.26150660646075e-4,0.00129823788352053,8.49143282366771e-4,0.00117628143088021,0.0010879617556846,0.695696055581139,0.776174351109401,0.864316970180396,0.642041859920524,0.784608834284466,0.9171183143735,0.288005770101625,0.717077384262166,0.82297989015511,0.491498512938626,0.851846551738773,0.460258203726781,0.711436813474288,0.872402392530487,0.00377648578876147,0.458028902174075,0.547532777117811,0.601581536685981,0.714756523958336,0.482778227887223,0.231554111163504,0.588684432622068,0.431442374873141,0.598290558090345,0.379198403207491,0.473604842435583,0.496925471006037,0.341863721654394,0.0916813307108769,0.239358503096872,0.756820697602134,0.653428937226196,0.540024886998336,0.510075992065673,0.480510507658061,0.351782058111588,0.390088832933671,0.35762646806905,0.735852712014592,0.827071393574472,0.561352101512178
TAG,TAG(54:4_FA18:1),900.8,601.5,11.82,SIL_TAG(52:2_FA18:1)_d9_Lipidyzer,49.95,3.06755666303096,3.338604392507,3.40241568649621,3.12863236291883,3.07198018350438,3.24117979683155,2.90841968904018,2.98110968136008,0.00418565097657821,2.71990990751641,3.13799170037908,1.84002245522612,3.08770856110974,3.01355505332274,2.7773939873709,2.61017543005559,0.00364413849834701,0.005468785373654,0.00438514568778489,0.00471583619229949,0.00858175690022874,0.00405320803568159,0.00587321650030131,0.00458808093871865,2.37453946848512,2.77809522939593,2.94731921606612,2.6025067594084,2.43963208342319,3.26190455248193,1.36387283660861,2.44438627717865,2.92387125312154,2.28384015575534,3.59870083340554,1.99918966791482,3.01389010902866,3.2872694882028,0.022559685314212,2.15334934575805,2.31026819227659,2.50522422474837,3.07176426853146,2.13137830669778,1.3120925710229,2.75939531819751,2.32258976591158,2.6388095628898,1.9408132452206,2.3379180656308,2.19946500746055,1.83891864039878,0.624172868057977,1.35225944086959,3.38675928528057,2.86478214877769,2.82845835216539,2.56099475805558,2.59244595351642,1.84582371857334,2.01909070412069,2.05434989931995,3.15372070083211,3.33324416141218,2.73406593137782
TAG,TAG(54:4_FA18:2),900.8,603.5,11.82,SIL_TAG(52:3_FA18:2)_d9_Lipidyzer,56.96,5.64552157749534,5.83086429555632,5.39237030942439,7.21671008902637,5.45554774691936,5.63790647481546,6.09275827408043,5.76444154694067,0.00350262576767999,4.73032733610556,5.53993470933884,2.33307213635881,5.67094243960536,4.9998948758912,4.48604647262219,4.1310768911262,0.00286463075162458,0.00455027424270316,0.00397468182770706,0.00370667262788038,0.00680815301559796,0.00371835007998663,0.00576734708604743,0.00431270448293272,3.78404702648668,5.12752404876243,4.80623649099412,3.47283285622652,4.3038516422865,5.60711152373827,1.73702689111046,3.68632357160657,5.29309912369685,2.98672461233838,5.64425412122832,2.73468437622694,5.06591937736003,5.64495502687484,0.0177601063041159,2.80287948995538,3.3107894546866,3.94962984475333,4.77227913063441,2.88288136149772,1.51629754540336,3.79909813210281,3.07028785646866,3.99816133893602,2.41292982713759,3.09641022692336,3.0977682702197,2.21886786869298,0.573228813737025,1.63001580530917,5.26062807587228,4.54041188460299,4.01501611176796,3.82783163794165,3.55391980295405,2.28282840327871,2.70840819000918,2.68308431933874,4.64688428905798,5.22499917404182,3.61258249772261
TAG,TAG(54:4_FA18:3),900.8,605.5,11.91,SIL_TAG(52:4_FA18:3)_d9_Lipidyzer,68.51,1.44836950664914,1.43194613577149,1.43410225664,1.52956705116498,1.35931916669054,1.35232494681278,1.17366821294799,1.11273379205134,3.07085179749571e-4,0.920056009840908,0.967510841169828,0.368317313162287,1.02153924569458,0.961952602149628,0.839221462954939,0.64579226997168,2.86791432605365e-4,3.03876446301594e-4,6.27305130827842e-4,3.97302720359366e-4,8.1217538021024e-4,3.85085766419931e-4,5.67745667616168e-4,5.50521233561932e-4,0.702275235898648,0.900312002372067,0.972855017066994,0.618634909545972,0.728752963260024,1.08721988963898,0.258196184968089,0.679926121288996,0.8336357649603,0.445920362190415,1.0128342262625,0.387145462786307,0.906673431241344,0.910488695682328,0.00249811091680269,0.408685884154192,0.509299442162775,0.590452411475048,0.775231554108975,0.456130700353433,0.200459686305663,0.599915875748053,0.44936975349249503,0.621614464336986,0.336674133645382,0.511517397081873,0.427012076059903,0.307825829378093,0.0704608855921075,0.190650716263363,0.832990832056056,0.653846167471333,0.603977997528319,0.569179552228604,0.500019953740406,0.325524381419535,0.349335931364346,0.37472630506237,0.857174780192759,0.902306503808014,0.562944517516276
TAG,TAG(54:4_FA20:1),900.8,573.5,11.84,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer,56.11,0.128907138504375,0.126358329582786,0.130248642278902,0.138036516642218,0.131301900724085,0.124215910964743,0.127484044941309,0.122719729429739,5.16771274475643e-5,0.10205700011461,0.121046513776705,0.0550702619246778,0.117801746458141,0.117089906505202,0.104490404368932,0.090524258685672307,8.51995854527205e-5,9.27439277038283e-5,1.24697462261691e-4,1.00375564336057e-4,1.68499485560224e-4,3.14553807271056e-4,1.94361340951542e-4,4.86526911245382e-5,0.0823222443023456,0.104289042805138,0.106312167018376,0.0843075905442366,0.0818043018210445,0.116379567052854,0.0378069484602611,0.0808817963570353,0.105570797438731,0.0663836346180955,0.123836054374934,0.0581146170830385,0.109499933943715,0.115716017387992,1.89450316777126e-4,0.0643317334181656,0.0705291953586105,0.0797630364470718,0.0928908878228151,0.0643905672520705,0.0306064307742853,0.0863071910366255,0.071148633395677,0.091751359580511,0.053881888164292,0.0670474221842312,0.0678189276776868,0.0557344976239459,0.0129540560375666,0.0361183509775374,0.101545964504294,0.0873116420170782,0.0904944629836586,0.0857850688574979,0.0711251274989154,0.0540964692833874,0.0569066976844514,0.056584526281496,0.10400115763958,0.109449531230584,0.0847981576663978
TAG,TAG(54:4_FA20:2),900.8,575.5,11.84,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer,56.64,0.916786271430883,0.892960720288777,0.941908529426575,0.977060304426512,0.925461223323171,0.929450265547024,0.90205425653014,0.869408316787029,1.18082601685347e-4,0.766206339954744,0.901793376910909,0.386188701720335,0.823366960259839,0.81732012948759,0.742335805667732,0.644768541217131,3.0998381759449e-4,3.30719229008344e-4,5.77486523074579e-4,5.55290381315383e-4,3.95344867765033e-4,3.13985601034094e-4,5.01682266626043e-4,3.15805840713845e-4,0.587162324006998,0.762281678690074,0.693142614576855,0.55472209094991,0.567997184334481,0.857916977614671,0.267009541100692,0.580261872502881,0.769450063283561,0.448262222446433,0.932596649996973,0.418726012175214,0.801954921647878,0.828044524307381,0.00211824840912041,0.479638163179149,0.510424571131535,0.544009906970699,0.658251695942447,0.504300634126169,0.241678826400736,0.593395481388925,0.47450302804101,0.645630727024987,0.389347549954192,0.489747406356015,0.490868214406902,0.352578384324146,0.0900309733681025,0.230466324715236,0.779482963160831,0.636522354448311,0.649661954694484,0.621190174469245,0.546437791565008,0.364125952566455,0.403133327821387,0.406751300690695,0.790751012824897,0.804506394769554,0.634173863758425
TAG,TAG(54:4_FA20:3),900.8,577.5,11.92,SIL_TAG(54:4_FA20:3)_d9_Lipidyzer,62.54,2.40645316061591,2.45242488189603,2.45432220604055,2.51255320857922,2.2673612804878,2.45179532033652,2.48621213289993,2.34804224683859,5.10667964515429e-4,1.86167894360787,1.93127171432412,0.831230885109671,2.06889817235692,2.07880366211941,1.73538249496792,1.39958854924535,3.46461154137045e-4,3.13822378617496e-4,3.60057922595188e-4,1.79120671871326e-4,8.06667201846839e-4,2.22943465339006e-4,3.94145832050218e-4,1.57776776562623e-4,1.36447421485242,1.71567988503615,1.71276880539245,1.26197620427898,1.26925468198072,1.89324196514638,0.537191455595455,1.3529067397417,1.72242732796111,0.930045026303888,2.00218352015023,0.858537505822758,1.72141343644083,1.90472419166896,0.00390307734881787,0.976984421959949,1.10686814038464,1.15600261997485,1.43276561595852,0.981138311303758,0.424043906022937,1.2557753945118,0.993384799385274,1.30349188096992,0.757881122909089,1.03665469753765,0.990894168112429,0.682417762528678,0.15308867321025,0.456455904705456,1.65592215771156,1.30582401221187,1.35723143835738,1.27486550897467,1.10726292438279,0.7628168750471,0.803075250306641,0.803974314075324,1.65000628420374,1.85366608541429,1.33328000743515
TAG,TAG(54:4_FA20:4),900.8,579.5,11.64,SIL_TAG(54:5_FA20:4)_d9_Lipidyzer,57.88,0.38474160762662,0.412602801781242,0.424736217300117,0.438338549769237,0.397492939643451,0.407964208608669,0.350421808387699,0.367657928337627,1.67006118054047e-4,0.34887028239282,0.364247907570621,0.164959832818932,0.382904148944674,0.389334063080797,0.331631085785462,0.298653079671147,7.58738529630686e-5,8.64425680063623e-5,1.81850287563706e-4,5.57852165518091e-5,1.57842345387025e-4,7.70268131446093e-5,6.62854350427082e-5,3.6069316297484e-5,0.285522096052913,0.278156251327725,0.335857499946894,0.262803553721192,0.259429643414474,0.38339292029064,0.0965880538490558,0.285561984919314,0.340801664574786,0.183121976332967,0.395331984715229,0.183838351680232,0.34858107511733,0.355548266443634,8.48503893485433e-4,0.20401322059873,0.20346210480485,0.241053177534132,0.324573790990838,0.203470452805963,0.0935573108283908,0.261365293348042,0.203549404413638,0.2719182095664,0.146407144786501,0.21767167474744,0.200477767005369,0.147250441386017,0.032174560959042,0.100643957917454,0.332999365767141,0.281013599790284,0.26912490852634,0.252985914725541,0.219699913564246,0.148502646436365,0.162608310094938,0.174211386023094,0.321382177933578,0.351244320378181,0.251675605251473
